group,q,r,s,t,u,v,w,x,z
b,0.11386575875803828,NA,0.5489719197859213,-1.859406708151914,0.3809375559351533,0.09121926982046424,-0.22280948526361596,0.9986027089717988,-0.5008907417169719
c,0.3450272411573678,0.7188727695029229,-0.8369989295229632,-1.7379273692348598,-0.7474869318619145,-0.0023271027777352904,-1.5241525169227563,-0.24433057769997024,-1.6833906886009349
b,2.443941593170166,NA,0.5544016984573403,0.4491224874965461,0.6811574510921288,0.8161835374723485,-0.7418899372605342,0.7506726153621013,1.222844085163759
g,1.714653697796166,NA,2.2375641032971667,-1.7684547979959746,-0.42033459107357185,-0.9949714594847211,-0.10783774251254437,2.1866575455024706,0.0220876393380125
a,0.9766187493223697,NA,0.3733092077558528,-0.25090752127963956,-0.5710410381478277,0.7507408897718719,0.4033493562935442,0.513969951231062,-0.343875528630339
g,2.0318843100685626,NA,0.5500142346619556,1.267539017303471,-0.8374822361277297,-0.25963564900151725,0.09028849881754189,1.2456516650011942,0.014688583056383875
f,2.7556216274388134,NA,1.2383591208215559,0.104905131382951,-0.9171209184173483,0.7303926031919132,-0.29061063279928334,0.19865155814191568,-0.9098671511717813
e,1.62612150516361,NA,-0.011601571078895007,-1.0159485035928433,-0.6941944478106331,-0.42543425383520717,-0.11725085009018024,0.4652309937778528,0.055964880660203484
b,2.2161373402923346,NA,0.8226971940236887,1.9146391064314272,-0.272229455076495,0.2223645369236666,-0.49553722091757446,1.0454099603244809,-0.9332503609367231
e,0.1345753886271268,0.9068424238357693,-0.5939924869551392,0.19513220445145826,-0.7576215144112266,-0.2791025597233518,0.09143685464404733,-0.6835985367417642,0.8143083993076771
e,0.6085990481078625,NA,-1.1102047893009126,0.6436712818243453,-0.32050595105462115,0.7342099188353439,0.18388986381765685,0.9859790280524519,-0.09570485543410157
g,2.829572192626074,NA,-0.37687929731297753,1.4079923812111022,-1.2430411233375454,-0.12459812241782042,-0.5794203901695778,1.1554576334114812,0.4063413426555025
e,2.29424399882555,NA,0.8345592598743643,0.13357350382340114,0.19821446616320526,-0.3019040838303327,0.1954798367939088,1.9156259734648562,0.4376456906663572
b,2.785557211842388,NA,0.7875470001513885,2.1976728903838865,-0.5607531436995321,0.4448271053623967,-0.24142353497229724,0.07428389186859369,0.18522326468887768
c,0.1891634208150208,0.7502374469768256,-0.3041881206315693,-0.8130735683874026,0.0555131990543483,0.0627752191713295,0.47835140573279616,-0.03493524943285731,0.37871186580035254
a,0.22656865208409727,0.17132165213115513,0.32451470430222784,2.016620011119412,0.24613191498293885,1.4264023533328722,-0.02321649116069574,0.34535256230094064,0.5788643410397394
e,1.8148714369162917,NA,0.018818433494430853,-0.7587233893435539,0.5959626732317411,-0.32814084632069856,0.36783006447680217,0.6328684189308538,1.3069650862544255
g,1.079822120955214,0.27219187445007265,-0.8015981606019319,1.2410023634710394,0.17795627008495407,0.6911107634894623,-0.16566590421742547,-0.8979385889133024,-1.8805181853459074
c,1.485939951846376,NA,0.6986283165372131,-0.7589412889597725,0.7383118900922151,-0.6950309596891191,0.44056296285647445,0.9759153455722551,1.0571767915824724
e,0.9639194312039763,NA,2.658939260443075,-0.9544664181576628,-1.1109089755157582,0.36216209779777797,-0.26539668716261666,2.9988277722241685,-0.40005341262105776
f,2.6052064003888518,NA,0.6534707774723305,1.0671731006820209,0.9659008944820777,-0.6268681742928923,-1.0818649814785342,1.3814570020934118,0.15233817882572054
a,1.7477274381089956,NA,-1.187010401525235,1.1868129252984556,1.3211653387920568,0.37744299640592327,-1.4828531434024033,0.7106577640483788,1.1671148972981926
g,2.3897647191770375,NA,0.9452747638885806,-0.2227094007158405,-0.42906728676194067,0.5721165001946827,0.3033299679926207,1.8494584416673505,0.5777292403700969
c,0.773066502995789,0.5132514808792621,0.6436914496808251,-0.41555745737942806,0.14766630083082405,-1.1656197477250414,0.12980279556931576,0.4815986715378049,-0.564354912895545
c,1.3515265302266926,0.3300734602380544,0.31878410047297917,-0.7347193201283347,-0.22585634153371154,0.37706954585256053,0.5585485360955018,0.22229756316290789,-0.6139172067868218
f,2.4780781308654696,NA,-0.5457235924975246,-1.053311732303596,0.2830805313145735,0.11406441467336526,-0.35142270490041105,-0.5409074980590389,0.35829465180936454
b,0.48389309272170067,0.10638006217777729,-0.5863472189386938,-0.7672776743091715,-0.07632334915918998,0.3054091928448326,-0.841656757671857,-0.5152606652989602,0.8898177148437854
e,2.6749861766584218,NA,0.3077274917876635,-0.4465032921735819,0.060246781034034275,0.42574419472802405,-0.5779947105929335,0.6957856653163523,0.5629745617199007
g,1.207059407606721,NA,-0.5750792847981363,0.8631209273670412,-0.5034664831447464,0.0758254217153497,0.6812833523116173,-0.11607189761598158,0.8439295609321431
f,0.6716986815445125,0.21737904264591634,1.8405928238225486,0.5900317810796665,-0.05915813425328725,-0.2903830642585504,-0.9508470074835976,0.7157629272788533,1.1502729168851507
f,0.11261953110806644,0.987706488231197,0.4132396987122887,0.5784833683253546,-0.5579840627634325,0.4205020750433115,0.5343105431552719,0.6951292802249388,0.015772700537390272
c,2.406708806985989,NA,1.1079994256423742,-0.3268968675459203,0.20224455234379107,0.3328405645708336,-0.2548745349820708,0.720388497014987,0.13719762131411195
c,0.42847686214372516,0.2656776027288288,0.8269521179343511,-0.15661870171413506,-0.16160796625860205,0.10161746589554851,-0.06545589972182306,0.030807880652668374,-0.9631588808057834
b,2.1441494829487056,NA,-0.17413660456681263,0.49015244650338313,-1.5972330562101078,0.10773869223807563,0.819195270064156,-1.0812960562864675,-0.7762931893121118
e,2.202292303321883,NA,1.149590084537141,-1.8291858305679802,-0.04163136833092396,-0.7457191863419589,-1.135040237321195,0.4114526672319457,-0.874842247318163
a,2.125184242380783,NA,-0.7799838460384347,1.0897448200129187,0.6173608816404017,0.6287861894833734,-0.19555789335598414,1.3326328524062931,1.252045438547135
e,0.17770754545927048,0.533149276394397,1.157944343200617,-0.33858701838500393,0.15344814781362148,-0.36511042130688487,-0.25153683464921317,1.378431895109125,0.26875490436027627
c,1.9821060087997466,NA,-1.0337310757868439,-0.6789375178552401,0.8460784354580713,-0.060573250529415756,-0.6681119515597402,-0.2252905144726549,-0.8895776175749979
c,0.04400751180946827,0.47824094793759286,0.4271434301823369,0.4621425347934737,-0.2214430505155196,0.2863252959812821,0.893432104023372,1.6609076857900713,0.5486767001503696
b,1.741590820485726,NA,1.063854767557803,-0.7502277397321406,0.19989543150132888,0.0039366955381394675,-0.6391248326403022,0.2895697215268498,-0.49610324383847354
a,0.9242423744872212,NA,0.5485887496776927,-1.997172796547102,0.7015351447867406,-1.2885132314444814,0.515535369070387,-0.33072157160078386,1.3365873185475865
f,0.250561865279451,0.7259897757321596,-0.4597715812189514,-1.0795713737666752,-0.4222330404869319,0.010983723041495308,-1.1358075051709169,0.02033241937477842,-0.6000279024946312
g,1.2251833342015743,0.5000246688723564,-0.5612882570362957,-0.8854343142435118,1.2360603748089865,-0.668848614170726,-0.4436154611445291,0.023232569797940195,-0.025205068064783648
c,1.1875186830293387,NA,0.10144180324131177,-0.8334203776086802,0.39605035181198356,-0.4429421389727436,0.05290599648990599,0.3806140335180519,0.5456147249121334
e,1.8043386654462665,NA,-0.5743647144060369,-0.07316146805714878,0.8817595370178769,-0.15881985004005722,-0.7415033543013965,-0.47665779217436366,0.20172184338226642
f,1.2436187323182821,0.8089290945790708,0.39824998476860884,0.34553356105270816,0.8097382453595291,0.14394085288416358,-1.2660286771914264,1.9990653042408952,0.6411967249648657
c,1.0906367164570838,NA,0.9511375315503148,1.6212263809267766,-0.5639402641874172,1.1579804526912625,0.44500274285887864,-0.389197870696971,0.6201009761031968
b,2.242111856583506,NA,1.2535460038561634,-0.6787099527303015,-0.04648810752159743,0.01807131414395105,0.6277210755910717,1.5112697299583098,0.7811895890442893
f,1.4068450543563813,NA,0.8669165913857814,0.42603657428767183,0.4932750197887876,-0.2984636101839353,-0.006559426856359352,0.539748627212152,1.6805125897502136
a,1.5984825398772955,NA,-1.3558394556473667,-0.8672097939560194,-0.09117083712609576,-0.62078408201852,0.552198629517557,-0.0684201811693837,-0.04768130514113365
g,1.2524332862813026,0.14118919777683914,0.012886736973415913,0.01782421296175086,1.3594557525018072,-0.3753392349691997,0.2618786215255661,1.7762628983352142,0.0766752430282675
g,0.10099207470193505,0.01811496098525822,-1.2169555562042806,-0.751916685305135,-0.30384830673535884,0.07036519915870598,-0.45761750882258595,-0.437827085816921,1.3438684293343444
a,2.823454891797155,NA,0.17564084716704226,0.47594716125278774,-0.19497671064718233,-0.14945385934679573,0.2353835953230851,0.12070328265446073,0.24548972946049036
f,0.20623481017537415,0.7914723169524223,0.16573886275402536,-0.47788791476412373,-0.701673382293666,-0.9020006627000021,0.5473793915797768,-0.08877352986144771,-0.787450414943955
b,2.530861026607454,NA,-0.11011375436804789,-0.4584689489397552,-0.639968937856526,-0.05714996502062755,0.24889223551261574,-0.7258864111281944,-1.0296129930489986
b,1.8255048911087215,NA,0.37027145547424467,0.1497808962702634,-0.8491193709205332,0.07838314800613765,-1.3307360906109775,-1.1953657551842203,-0.3734707245604278
f,2.2354357573203743,NA,0.6695189244797745,-0.3167239829244279,0.5554106672726307,0.2518532355428396,1.3336088529662704,-0.15081066029370183,1.174174110006518
f,1.6446754017379135,NA,0.8099853554308583,-0.1688066632325177,-0.15724715103822276,-0.30948361219571335,1.1452254588969686,0.8627614799965013,-1.1375395077943948
c,2.841988326050341,NA,0.272434612731388,-1.9097260802156293,0.2075714437443167,-0.4584099568807644,1.0129718682227637,-0.005478872554598113,0.3403325335273292
f,0.21901768259704113,0.32073129597119987,-0.5756936111847797,0.9504734604729721,-1.0718177678898875,0.23246263610766954,0.005199319220496115,1.1118924094547817,-0.3890275120091006
e,2.323820561170578,NA,0.887938398519099,-1.298569410512368,1.200860361867936,-1.5076929972529935,0.1995976319393193,-0.6180424130957072,0.9360423590907618
a,1.582160662394017,NA,0.23550968673131167,-0.8873525038781541,0.5257949904709942,-0.19825197039956122,0.005568789100533031,-0.15925164617357,0.20357779194458087
g,0.716257116291672,0.2177482577972114,-0.3174061391732772,1.2520849246984471,-0.532116817984529,-0.1908548809973576,-0.774427094175845,0.436010169829598,-0.37322622268998984
c,0.21661667246371508,NA,0.4221894669642292,-0.6634376752661271,0.2549556838846745,-0.009273766839038522,-0.12825652960323686,1.2774112708332788,-0.10321385886480539
c,1.620888166828081,NA,0.006374450982398347,-0.35587538797852714,-0.48490779309340004,0.725824411769944,0.270394266463369,-0.1913901323337987,-2.2338432097235894
g,2.7538747612852603,NA,0.05109749214134662,0.2791039805056033,-0.06999996085802238,0.49435466158847635,0.01593689766993167,1.0950953024363366,-0.4460495672574246
a,2.31079803686589,NA,0.04870057930577473,-1.1955657532818815,0.1823832527924225,-0.6656942324352861,0.304697524150243,0.4421431044780165,1.2507670788296905
c,1.2204084852710366,NA,0.9433574836091376,-0.9750783920654643,0.5556778286067086,0.23844549644748864,-0.9836573182386487,-0.28139132160612124,-0.32794769354694137
b,1.7471138869877905,NA,-1.4614031552571352,-1.6336061218563602,-0.08689464569827265,-0.4847632594724675,0.052553358725261456,-0.9857465271169428,-0.30636485491709475
a,0.011531932046636939,NA,-0.17117521426416604,-0.33159043756282325,0.6466700566674761,-0.21715080800022846,-0.17051866507964672,1.0750020177562543,0.08330767396239594
a,1.0432521658949554,0.9668005052953959,-0.24777298733424863,-0.7270431357165119,-1.6872300098315642,-0.24699699771267236,0.18587479915229815,1.8764969307505288,0.15163667182668666
e,0.9599449597299099,0.2741059986874461,-0.6112769514408908,0.9445016379438703,0.2889677865001625,1.6299808265298485,-0.17089677042964774,0.2976975830894701,-0.25677431894061964
b,1.6084757298231125,NA,-1.1817360384658306,0.9107907588433127,-0.2868952080273066,-0.22055480110149922,0.11978907953612111,-0.22737928184955558,-1.500798062216725
g,1.1491002668626606,NA,-0.8596906517509988,-2.5520388435256085,-0.42993374387083216,0.00924278034275805,0.17104159582442688,-0.4219941369266643,0.1833568164528865
e,1.3546511710155755,0.3718057880178094,0.7501164167928308,0.09089603553704147,-1.2860765444242659,0.1905334663244381,0.2965308396618567,-1.7023294744250932,-2.5762881741143695
c,1.6045470437966287,NA,-0.9890800334758848,0.25619830988442427,0.7306855242498203,-0.45955567809771386,-0.1804259675446328,0.924165115294073,1.3296447498682242
g,0.3584879015106708,0.34304188564419746,0.8777932308439835,0.17087904276666852,-0.1900126878423382,0.13351932267874797,-0.5700768354466257,1.0069792836577807,0.6247328185677248
f,0.06192695628851652,0.4119534285273403,-0.3393080990174966,1.2666942387119333,-0.19039593220727125,0.9458332560625329,0.1302023568261651,1.596035235989151,1.7999450323448243
b,0.8358815547544509,0.6213703567627817,0.039750201520031794,-0.39570472655719924,0.07501002509483622,-1.2915850458316323,-1.2981510450504463,-0.22609195265943194,-0.2100727337720655
a,1.052221858408302,0.8421985369641334,1.6444893509606389,1.2506707936497377,0.031612840747599555,0.4284136960541407,0.018562809067295724,0.571970782567583,0.29994519871831415
a,1.762756943469867,NA,0.2200055091189797,0.6762018973520877,0.36701266701056207,0.4483679296754832,-0.779439984896071,0.9924332055007262,1.1769407105276146
b,1.1922962805256248,NA,-0.9461394082169461,-0.7443761348964526,-0.6562683400285794,-0.8636316685704812,0.4596829141257275,-0.49688319258328745,-0.8464598445947495
b,0.6488712751306593,0.6388432360254228,0.20446468469116175,0.9601767052477971,0.03286152663131964,0.9502384672404394,1.7076577739384744,1.6698616921352336,1.4377655336270705
e,2.58408698765561,NA,0.6780256862447189,-1.0632135006396344,0.5181379116596183,-0.006561719454227566,0.8225510623900375,1.7755312324504744,1.1141270739725375
g,2.8438652786426246,NA,-0.3896490613818516,1.1332292308305068,-0.30821839410187424,0.08067920821332808,-0.41712483655220794,0.04437227487368456,-0.8406913303717642
a,1.8411662850994617,NA,-0.7929986230698722,-0.8479498756682827,-0.07163647612125104,0.22374803731621745,0.0773040701366631,0.8710993768463602,-0.14876605917672603
g,1.8763639696408063,NA,0.7965029928655584,0.8371726447874775,-0.03861065565892849,0.7361509438907775,-0.521907122308871,-0.28700578783574604,-0.5991126888421413
e,2.8118010526522994,NA,-0.8892020474174859,1.01774552097799,0.503794939206978,0.19712105686083514,-0.06692829744369298,-0.034521239729209174,-0.393248914148401
g,2.4616942796856165,NA,-0.5052723025875071,-0.39569296564195117,-0.8765140005189876,-0.11284654573629853,-0.5630658298757482,0.3326186836620545,0.1394392023539152
g,2.5807951879687607,NA,0.11709283277176863,-0.6746893235958265,-0.13227795371170742,-0.25244002440702457,0.0856950620109952,1.527205262290476,0.09403507347788786
c,0.23623153986409307,0.33657711325213313,-0.49055227096594695,-0.23039901257658324,0.24355637997056054,-0.4368182092583609,0.08237160416119009,0.3587693675105228,-0.5987790315868056
c,2.6433800405357033,NA,-0.3654842452281707,-0.6755602609179662,-0.17374503662748383,-0.034302186433478404,-0.5867217660177826,-0.7120058126419881,-0.3888580953608012
e,1.7634115009568632,NA,-0.42877352189927165,-0.7936340247090573,-0.5909683861547597,-0.2546807666353948,0.48417768721017934,1.0604322625753415,-0.5063975581514681
f,1.2380485902540386,NA,-1.0544296784127398,-1.855049064933066,-0.5905487498434192,-0.7520583827136231,0.8250654035973082,-0.517097287025978,-0.5672798147698592
c,1.7471585946623236,NA,0.1755514905903878,-0.2814354567473151,1.936949679725369,1.39878616001692,0.5650883102652065,-0.18814002052473033,2.222665843421792
e,0.8024958330206573,0.15952056390233338,-0.33835536718390785,0.226301570613495,-0.6445270702316805,-0.14000123724446223,0.009032551983288725,-0.3913354061527179,-0.8009837735327682
b,0.24905285937711596,0.5668338425457478,1.3342537537504895,1.4338495270444505,0.002477933715236358,0.7536934005467681,0.46694362820510255,0.6443065203991029,0.9342914670358465
b,1.818592538824305,NA,-0.18031642209111692,-1.9624290196611254,0.10474369391809088,-0.7506968093406468,-0.23126676411979646,1.5542021946227604,-0.6923163647207586
a,1.1234199854079634,NA,0.9115277398700986,-0.06845211153988144,0.7093712421179255,-0.22254559473337812,-0.13850574895197698,-0.6752523680375382,0.2841546503672251
